Date,Geography,New housing price indexes,Index Value
2020-05,Prairie Region,House only,96.2
2020-05,Prairie Region,Land only,100.5
2020-05,Manitoba,Total (house and land),105.5
2020-05,Manitoba,House only,106.7
2020-05,Manitoba,Land only,102.9
2020-05,"Winnipeg, Manitoba",Total (house and land),105.5
2020-05,"Winnipeg, Manitoba",House only,106.7
2020-05,"Winnipeg, Manitoba",Land only,102.9
2020-05,Saskatchewan,Total (house and land),95.1
2020-05,Saskatchewan,House only,92.8
2020-05,Saskatchewan,Land only,100.7
2020-05,"Regina, Saskatchewan",Total (house and land),92.9
2020-05,"Regina, Saskatchewan",House only,89.9
2020-05,"Regina, Saskatchewan",Land only,100.5
2020-05,"Saskatoon, Saskatchewan",Total (house and land),96.5
2020-05,"Saskatoon, Saskatchewan",House only,94.5
2020-05,"Saskatoon, Saskatchewan",Land only,100.8
2020-05,Alberta,Total (house and land),97.2
2020-05,Alberta,House only,95.3
2020-05,Alberta,Land only,100.2
2020-05,"Calgary, Alberta",Total (house and land),96.9
2020-05,"Calgary, Alberta",House only,94.5
2020-05,"Calgary, Alberta",Land only,99.7
2020-05,"Edmonton, Alberta",Total (house and land),97.6
2020-05,"Edmonton, Alberta",House only,96.0
2020-05,"Edmonton, Alberta",Land only,100.7
2020-05,British Columbia,Total (house and land),106.3
2020-05,British Columbia,House only,105.1
2020-05,British Columbia,Land only,106.8
2020-05,"Kelowna, British Columbia",Total (house and land),103.8
2020-05,"Kelowna, British Columbia",House only,105.2
2020-05,"Kelowna, British Columbia",Land only,101.5
2020-05,"Vancouver, British Columbia",Total (house and land),106.9
2020-05,"Vancouver, British Columbia",House only,105.2
2020-05,"Vancouver, British Columbia",Land only,107.7
2020-05,"Victoria, British Columbia",Total (house and land),102.6
2020-05,"Victoria, British Columbia",House only,102.1
2020-05,"Victoria, British Columbia",Land only,102.8
2020-06,Canada,Total (house and land),104.3
2020-06,Canada,House only,103.7
2020-06,Canada,Land only,105.2
2020-06,Atlantic Region,Total (house and land),102.0
2020-06,Atlantic Region,House only,102.1
2020-06,Atlantic Region,Land only,101.1
2020-06,Newfoundland and Labrador,Total (house and land),97.2
2020-06,Newfoundland and Labrador,House only,96.0
2020-06,Newfoundland and Labrador,Land only,99.9
2020-06,"St. John's, Newfoundland and Labrador",Total (house and land),97.2
2020-06,"St. John's, Newfoundland and Labrador",House only,96.0
2020-06,"St. John's, Newfoundland and Labrador",Land only,99.9
2020-06,Prince Edward Island,Total (house and land),102.6
2020-06,Prince Edward Island,House only,103.1
2020-06,Prince Edward Island,Land only,100.3
2020-06,"Charlottetown, Prince Edward Island",Total (house and land),102.6
2020-06,"Charlottetown, Prince Edward Island",House only,103.1
2020-06,"Charlottetown, Prince Edward Island",Land only,100.3
2020-06,Nova Scotia,Total (house and land),104.9
2020-06,Nova Scotia,House only,105.8
2020-06,Nova Scotia,Land only,101.7
2020-06,"Halifax, Nova Scotia",Total (house and land),104.9
2020-06,"Halifax, Nova Scotia",House only,105.8
2020-06,"Halifax, Nova Scotia",Land only,101.7
2020-06,New Brunswick,Total (house and land),103.2
2020-06,New Brunswick,House only,103.4
2020-06,New Brunswick,Land only,101.6
2020-06,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),103.2
2020-06,"Saint John, Fredericton, and Moncton, New Brunswick",House only,103.4
2020-06,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,101.6
2020-06,Quebec,Total (house and land),110.7
2020-06,Quebec,House only,112.7
2020-06,Quebec,Land only,104.9
2020-06,"Québec, Quebec",Total (house and land),100.9
2020-06,"Québec, Quebec",House only,100.6
2020-06,"Québec, Quebec",Land only,101.6
2020-06,"Sherbrooke, Quebec",Total (house and land),103.9
2020-06,"Sherbrooke, Quebec",House only,103.9
2020-06,"Sherbrooke, Quebec",Land only,103.1
2020-06,"Trois-Rivières, Quebec",Total (house and land),103.1
2020-06,"Trois-Rivières, Quebec",House only,103.5
2020-06,"Trois-Rivières, Quebec",Land only,101.1
2020-06,"Montréal, Quebec",Total (house and land),114.2
2020-06,"Montréal, Quebec",House only,117.2
2020-06,"Montréal, Quebec",Land only,106.1
2020-06,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),107.9
2020-06,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,109.7
2020-06,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,103.0
2020-06,Ontario,Total (house and land),106.7
2020-06,Ontario,House only,106.4
2020-06,Ontario,Land only,107.7
2020-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),124.2
2020-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,128.4
2020-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,110.2
2020-06,"Oshawa, Ontario",Total (house and land),103.5
2020-06,"Oshawa, Ontario",House only,101.7
2020-06,"Oshawa, Ontario",Land only,105.9
2020-06,"Toronto, Ontario",Total (house and land),102.8
2020-06,"Toronto, Ontario",House only,99.7
2020-06,"Toronto, Ontario",Land only,108.3
2020-06,"Hamilton, Ontario",Total (house and land),105.1
2020-06,"Hamilton, Ontario",House only,107.1
2020-06,"Hamilton, Ontario",Land only,101.1
2020-06,"St. Catharines-Niagara, Ontario",Total (house and land),110.1
2020-06,"St. Catharines-Niagara, Ontario",House only,111.4
2020-06,"St. Catharines-Niagara, Ontario",Land only,107.9
2020-06,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),110.8
2020-06,"Kitchener-Cambridge-Waterloo, Ontario",House only,112.3
2020-06,"Kitchener-Cambridge-Waterloo, Ontario",Land only,107.0
2020-06,"Guelph, Ontario",Total (house and land),109.3
2020-06,"Guelph, Ontario",House only,111.0
2020-06,"Guelph, Ontario",Land only,106.3
2020-06,"London, Ontario",Total (house and land),116.3
2020-06,"London, Ontario",House only,119.7
2020-06,"London, Ontario",Land only,103.8
2020-06,"Windsor, Ontario",Total (house and land),108.6
2020-06,"Windsor, Ontario",House only,108.6
2020-06,"Windsor, Ontario",Land only,108.5
2020-06,"Greater Sudbury, Ontario",Total (house and land),102.8
2020-06,"Greater Sudbury, Ontario",House only,102.7
2020-06,"Greater Sudbury, Ontario",Land only,102.4
2020-06,Prairie Region,Total (house and land),97.8
2020-06,Prairie Region,House only,96.2
2020-06,Prairie Region,Land only,100.4
2020-06,Manitoba,Total (house and land),105.8
2020-06,Manitoba,House only,107.3
2020-06,Manitoba,Land only,102.9
2020-06,"Winnipeg, Manitoba",Total (house and land),105.8
2020-06,"Winnipeg, Manitoba",House only,107.3
2020-06,"Winnipeg, Manitoba",Land only,102.9
2020-06,Saskatchewan,Total (house and land),95.0
2020-06,Saskatchewan,House only,92.6
2020-06,Saskatchewan,Land only,100.6
2020-06,"Regina, Saskatchewan",Total (house and land),92.4
2020-06,"Regina, Saskatchewan",House only,89.3
2020-06,"Regina, Saskatchewan",Land only,100.2
2020-06,"Saskatoon, Saskatchewan",Total (house and land),96.6
2020-06,"Saskatoon, Saskatchewan",House only,94.7
2020-06,"Saskatoon, Saskatchewan",Land only,100.8
2020-06,Alberta,Total (house and land),97.1
2020-06,Alberta,House only,95.2
2020-06,Alberta,Land only,100.0
2020-06,"Calgary, Alberta",Total (house and land),96.8
2020-06,"Calgary, Alberta",House only,94.4
2020-06,"Calgary, Alberta",Land only,99.7
2020-06,"Edmonton, Alberta",Total (house and land),97.4
2020-06,"Edmonton, Alberta",House only,96.0
2020-06,"Edmonton, Alberta",Land only,100.4
2020-06,British Columbia,Total (house and land),106.4
2020-06,British Columbia,House only,105.1
2020-06,British Columbia,Land only,106.8
2020-06,"Kelowna, British Columbia",Total (house and land),104.2
2020-06,"Kelowna, British Columbia",House only,105.9
2020-06,"Kelowna, British Columbia",Land only,101.5
2020-06,"Vancouver, British Columbia",Total (house and land),107.0
2020-06,"Vancouver, British Columbia",House only,105.2
2020-06,"Vancouver, British Columbia",Land only,107.7
2020-06,"Victoria, British Columbia",Total (house and land),102.6
2020-06,"Victoria, British Columbia",House only,102.1
2020-06,"Victoria, British Columbia",Land only,102.8
2020-07,Canada,Total (house and land),104.7
2020-07,Canada,House only,103.9
2020-07,Canada,Land only,105.9
2020-07,Atlantic Region,Total (house and land),102.1
2020-07,Atlantic Region,House only,102.3
2020-07,Atlantic Region,Land only,101.0
2020-07,Newfoundland and Labrador,Total (house and land),96.9
2020-07,Newfoundland and Labrador,House only,95.7
2020-07,Newfoundland and Labrador,Land only,99.7
2020-07,"St. John's, Newfoundland and Labrador",Total (house and land),96.9
2020-07,"St. John's, Newfoundland and Labrador",House only,95.7
2020-07,"St. John's, Newfoundland and Labrador",Land only,99.7
2020-07,Prince Edward Island,Total (house and land),102.6
2020-07,Prince Edward Island,House only,103.1
2020-07,Prince Edward Island,Land only,100.3
2020-07,"Charlottetown, Prince Edward Island",Total (house and land),102.6
2020-07,"Charlottetown, Prince Edward Island",House only,103.1
2020-07,"Charlottetown, Prince Edward Island",Land only,100.3
2020-07,Nova Scotia,Total (house and land),105.4
2020-07,Nova Scotia,House only,106.4
2020-07,Nova Scotia,Land only,101.6
2020-07,"Halifax, Nova Scotia",Total (house and land),105.4
2020-07,"Halifax, Nova Scotia",House only,106.4
2020-07,"Halifax, Nova Scotia",Land only,101.6
2020-07,New Brunswick,Total (house and land),103.2
2020-07,New Brunswick,House only,103.4
2020-07,New Brunswick,Land only,101.6
2020-07,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),103.2
2020-07,"Saint John, Fredericton, and Moncton, New Brunswick",House only,103.4
2020-07,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,101.6
2020-07,Quebec,Total (house and land),111.1
2020-07,Quebec,House only,113.4
2020-07,Quebec,Land only,104.9
2020-07,"Québec, Quebec",Total (house and land),101.0
2020-07,"Québec, Quebec",House only,100.8
2020-07,"Québec, Quebec",Land only,101.6
2020-07,"Sherbrooke, Quebec",Total (house and land),104.0
2020-07,"Sherbrooke, Quebec",House only,103.9
2020-07,"Sherbrooke, Quebec",Land only,103.1
2020-07,"Trois-Rivières, Quebec",Total (house and land),103.5
2020-07,"Trois-Rivières, Quebec",House only,104.0
2020-07,"Trois-Rivières, Quebec",Land only,101.1
2020-07,"Montréal, Quebec",Total (house and land),114.8
2020-07,"Montréal, Quebec",House only,118.0
2020-07,"Montréal, Quebec",Land only,106.1
2020-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),107.9
2020-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,109.7
2020-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,103.0
2020-07,Ontario,Total (house and land),107.2
2020-07,Ontario,House only,106.7
2020-07,Ontario,Land only,108.6
2020-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),125.9
2020-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,129.8
2020-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,112.6
2020-07,"Oshawa, Ontario",Total (house and land),103.8
2020-07,"Oshawa, Ontario",House only,102.3
2020-07,"Oshawa, Ontario",Land only,105.8
2020-07,"Toronto, Ontario",Total (house and land),103.1
2020-07,"Toronto, Ontario",House only,99.6
2020-07,"Toronto, Ontario",Land only,109.3
2020-07,"Hamilton, Ontario",Total (house and land),106.7
2020-07,"Hamilton, Ontario",House only,108.4
2020-07,"Hamilton, Ontario",Land only,103.2
2020-07,"St. Catharines-Niagara, Ontario",Total (house and land),110.5
2020-07,"St. Catharines-Niagara, Ontario",House only,112.1
2020-07,"St. Catharines-Niagara, Ontario",Land only,107.8
2020-07,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),111.6
2020-07,"Kitchener-Cambridge-Waterloo, Ontario",House only,113.3
2020-07,"Kitchener-Cambridge-Waterloo, Ontario",Land only,107.6
2020-07,"Guelph, Ontario",Total (house and land),110.0
2020-07,"Guelph, Ontario",House only,111.7
2020-07,"Guelph, Ontario",Land only,107.1
2020-07,"London, Ontario",Total (house and land),116.7
2020-07,"London, Ontario",House only,120.0
2020-07,"London, Ontario",Land only,104.0
2020-07,"Windsor, Ontario",Total (house and land),109.4
2020-07,"Windsor, Ontario",House only,109.6
2020-07,"Windsor, Ontario",Land only,108.6
2020-07,"Greater Sudbury, Ontario",Total (house and land),102.8
2020-07,"Greater Sudbury, Ontario",House only,102.7
2020-07,"Greater Sudbury, Ontario",Land only,102.4
2020-07,Prairie Region,Total (house and land),97.5
2020-07,Prairie Region,House only,95.8
2020-07,Prairie Region,Land only,100.3
2020-07,Manitoba,Total (house and land),106.0
2020-07,Manitoba,House only,107.4
2020-07,Manitoba,Land only,102.9
2020-07,"Winnipeg, Manitoba",Total (house and land),106.0
2020-07,"Winnipeg, Manitoba",House only,107.4
2020-07,"Winnipeg, Manitoba",Land only,102.9
2020-07,Saskatchewan,Total (house and land),94.8
2020-07,Saskatchewan,House only,92.7
2020-07,Saskatchewan,Land only,99.7
2020-07,"Regina, Saskatchewan",Total (house and land),91.9
2020-07,"Regina, Saskatchewan",House only,89.5
2020-07,"Regina, Saskatchewan",Land only,97.8
2020-07,"Saskatoon, Saskatchewan",Total (house and land),96.6
2020-07,"Saskatoon, Saskatchewan",House only,94.7
2020-07,"Saskatoon, Saskatchewan",Land only,100.8
2020-07,Alberta,Total (house and land),96.7
2020-07,Alberta,House only,94.6
2020-07,Alberta,Land only,100.0
2020-07,"Calgary, Alberta",Total (house and land),96.3
2020-07,"Calgary, Alberta",House only,93.5
2020-07,"Calgary, Alberta",Land only,99.7
2020-07,"Edmonton, Alberta",Total (house and land),97.2
2020-07,"Edmonton, Alberta",House only,95.7
2020-07,"Edmonton, Alberta",Land only,100.4
2020-07,British Columbia,Total (house and land),107.2
2020-07,British Columbia,House only,105.6
2020-07,British Columbia,Land only,108.0
2020-07,"Kelowna, British Columbia",Total (house and land),104.3
2020-07,"Kelowna, British Columbia",House only,106.1
2020-07,"Kelowna, British Columbia",Land only,101.5
2020-07,"Vancouver, British Columbia",Total (house and land),107.8
2020-07,"Vancouver, British Columbia",House only,105.8
2020-07,"Vancouver, British Columbia",Land only,109.0
2020-07,"Victoria, British Columbia",Total (house and land),102.6
2020-07,"Victoria, British Columbia",House only,102.1
2020-07,"Victoria, British Columbia",Land only,102.8
2020-08,Canada,Total (house and land),105.2
2020-08,Canada,House only,104.6
2020-08,Canada,Land only,106.3
2020-08,Atlantic Region,Total (house and land),102.9
2020-08,Atlantic Region,House only,103.1
2020-08,Atlantic Region,Land only,101.9
2020-08,Newfoundland and Labrador,Total (house and land),96.9
2020-08,Newfoundland and Labrador,House only,95.8
2020-08,Newfoundland and Labrador,Land only,99.7
2020-08,"St. John's, Newfoundland and Labrador",Total (house and land),96.9
2020-08,"St. John's, Newfoundland and Labrador",House only,95.8
2020-08,"St. John's, Newfoundland and Labrador",Land only,99.7
2020-08,Prince Edward Island,Total (house and land),102.6
2020-08,Prince Edward Island,House only,103.1
2020-08,Prince Edward Island,Land only,100.3
2020-08,"Charlottetown, Prince Edward Island",Total (house and land),102.6
2020-08,"Charlottetown, Prince Edward Island",House only,103.1
2020-08,"Charlottetown, Prince Edward Island",Land only,100.3
2020-08,Nova Scotia,Total (house and land),107.1
2020-08,Nova Scotia,House only,108.1
2020-08,Nova Scotia,Land only,103.7
2020-08,"Halifax, Nova Scotia",Total (house and land),107.1
2020-08,"Halifax, Nova Scotia",House only,108.1
2020-08,"Halifax, Nova Scotia",Land only,103.7
2020-08,New Brunswick,Total (house and land),103.2
2020-08,New Brunswick,House only,103.4
2020-08,New Brunswick,Land only,101.6
2020-08,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),103.2
2020-08,"Saint John, Fredericton, and Moncton, New Brunswick",House only,103.4
2020-08,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,101.6
2020-08,Quebec,Total (house and land),111.8
2020-08,Quebec,House only,113.6
2020-08,Quebec,Land only,106.4
2020-08,"Québec, Quebec",Total (house and land),102.7
2020-08,"Québec, Quebec",House only,102.4
2020-08,"Québec, Quebec",Land only,103.1
2020-08,"Sherbrooke, Quebec",Total (house and land),104.0
2020-08,"Sherbrooke, Quebec",House only,103.9
2020-08,"Sherbrooke, Quebec",Land only,103.1
2020-08,"Trois-Rivières, Quebec",Total (house and land),103.7
2020-08,"Trois-Rivières, Quebec",House only,104.3
2020-08,"Trois-Rivières, Quebec",Land only,101.1
2020-08,"Montréal, Quebec",Total (house and land),115.5
2020-08,"Montréal, Quebec",House only,118.0
2020-08,"Montréal, Quebec",Land only,107.9
2020-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),107.9
2020-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,109.7
2020-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,103.0
2020-08,Ontario,Total (house and land),107.7
2020-08,Ontario,House only,107.4
2020-08,Ontario,Land only,109.0
2020-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),127.3
2020-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,131.5
2020-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,113.5
2020-08,"Oshawa, Ontario",Total (house and land),105.7
2020-08,"Oshawa, Ontario",House only,104.7
2020-08,"Oshawa, Ontario",Land only,106.6
2020-08,"Toronto, Ontario",Total (house and land),103.4
2020-08,"Toronto, Ontario",House only,100.1
2020-08,"Toronto, Ontario",Land only,109.4
2020-08,"Hamilton, Ontario",Total (house and land),108.0
2020-08,"Hamilton, Ontario",House only,109.3
2020-08,"Hamilton, Ontario",Land only,105.0
2020-08,"St. Catharines-Niagara, Ontario",Total (house and land),110.5
2020-08,"St. Catharines-Niagara, Ontario",House only,112.1
